0.027196131	0.945464169
0.022914606	0.791089607
0.01608208	0.421928522
0.015134553	0.393270583
0.020249294	0.506407037
0.017260278	0.286061669
0.016127919	0.234337331
0.021929923	0.315770465
0.020662741	0.414401801
0.024533332	0.177118123
0.027035092	0.228683653
0.029348783	0.197437199
0.028517195	0.143398338
0.023282617	0.054519309
0.014974305	-0.018156494
0.011742206	0.024461253
0.006973313	0.099523667
0.009393546	0.115133989
0.01449942	0.040667399
0.014584346	0.060005836
0.016903148	0.069594899
0.015812636	0.043548992
0.0085163	-0.037337028
0.008353872	-0.029667176
0.010086352	0.064171573
0.005464856	0.026195615
0.00234792	0.049396831
0.002827467	0.067968604
0.005654208	0.053586837
0.006906115	0.088841575
0.004148285	0.062343322
0.008159858	0.028999693
0.012099739	0.260908673
0.005377766	0.177801319
-0.001857117	0.125949363
-0.005401687	0.041642326
-0.008465488	0.088870744
-0.012855642	-0.254022227
-0.009613534	-0.203129263
-0.007588337	0.062266408
-0.002946648	0.14860791
0.004980337	0.253414979
0.004834031	0.300252802
0.009867632	0.499695426
0.011581811	0.662171168
0.007934748	0.540367774
0.010476372	0.356259362
0.025776105	0.484136715
0.028550959	0.774439223
0.031610257	0.608699872
0.030702654	0.522639078
0.022388563	0.160989003
0.019373225	0.091724635
0.020470169	-0.059586796
0.016858027	-0.070500831
0.020601868	-0.022005023
0.020824563	-0.012387242
0.019055783	-0.062591312
0.022127954	0.027431071
0.021887385	-0.024033664
0.019605448	-0.036239576
0.017521479	-0.056546438
0.014491332	-0.131002198
0.016843297	-0.085661294
0.015252553	-0.057659384
0.015109749	-0.098088738
0.014435207	-0.076492286
0.016247612	-0.000216042
0.021889027	0.141338163
0.033549755	0.168301
0.03339914	0.365839403
0.03910551	0.508775613
0.057867739	0.975810525
0.068858139	1.720164745
0.056024196	1.584685141
0.046707969	0.99151284
0.041205236	0.851103688
0.036435444	0.560311756
0.037713816	0.321251921
0.045745879	0.387380406
0.040504822	0.444173012
0.032163633	0.172699883
0.03605892	0.184380585
0.048524295	0.099046886
0.053330805	0.472657112
0.050834099	0.520035716
0.054029313	0.344634245
0.054916496	0.4428278
0.054348913	0.480072794
0.049598237	0.327720575
0.047637032	0.260362327
0.039539824	0.306570686
0.037108124	0.148760366
0.036198887	-0.01554509
0.036879308	0.037828648
0.036832127	0.075607952
0.036995954	0.236127279
0.038119642	0.252028084
0.03604207	0.294705069
0.036304953	0.245085996
0.035035605	0.420426239
0.039424916	0.407512048
0.03850543	0.427717866
0.038771392	0.31415685
0.033817208	0.347449021
0.02848215	0.29298505
0.02803892	0.289917737
0.027553532	0.319509387
0.024460284	0.270981175
0.019381878	0.089139614
0.017713369	0.164569417
0.015781782	0.104232628
0.020176001	0.136314615
0.025554253	0.263197803
0.028472959	0.236581635
0.035116745	0.392090546
0.033315422	0.515159895
